2020akj 0.07 212.334041892 -12.4685725545
filter ATgr
60703.36319 -20.737 0.625
60708.634581 -20.373 0.401
60708.651216 20.163 0.393
60711.292857 -20.696 0.455
60711.294671 -21.025 0.637
60711.345691 -20.893 0.589
filter ATri
60684.613865 -18.726 0.413
60684.634375 -20.405 0.797
60690.568565 20.483 0.894
60690.571772 20.054 0.599
60690.588086 -19.603 0.383
60694.606428 19.568 0.343
60695.316906 19.805 0.882
60695.347276 -19.441 0.606
60698.663973 -20.073 0.479
60699.352613 -20.585 0.795
60699.370427 20.681 0.818
60700.586767 20.474 0.585
60701.081351 20.313 0.435
60705.089258 -21.003 0.95
60705.109544 -21.135 0.773
