2024bkg 0.0756 199.506117179 15.7480194277
filter ATgr
60708.506738 21.098 0.742
60708.539825 20.139 0.289
60708.556119 20.365 0.37
filter ATri
60682.673427 -19.673 0.612
60684.553382 -20.332 0.382
60684.571117 -20.892 0.577
60690.510081 -19.242 0.429
60690.540238 -19.406 0.351
60690.573694 -20.345 0.712
60690.589469 -20.611 0.891
60691.320474 19.705 0.971
60691.599788 20.285 0.75
60691.606375 20.388 0.687
60692.591843 20.444 0.915
60692.595712 -19.856 0.413
60692.606504 -20.541 0.631
60693.579092 -19.57 0.36
60694.587187 20.636 0.963
60694.592673 20.345 0.87
60694.598158 -20.535 0.941
60695.594295 -20.212 0.454
60697.478476 -14.982 0.375
60698.535436 -20.805 0.695
60699.350356 20.536 0.756
60700.576424 21.283 0.836
60700.578255 21.395 0.946
60700.581523 -20.812 0.508
60703.601194 -21.178 0.833
60703.603032 21.282 0.802
60704.563319 -21.2 0.809
60704.571502 -20.824 0.8
60708.553551 -20.812 0.648
60708.558432 20.877 0.703
60708.563506 -21.017 0.773
60710.646105 20.61 0.586
60711.467455 -20.917 0.734
60711.475879 20.595 0.57
60711.617626 -21.341 0.989
