2021aey 0.11 65.1634919 -26.6364332
filter ATgr
60694.110396 20.807 0.594
60694.119867 21.13 0.824
60701.068824 20.946 0.648
60702.092854 -20.568 0.347
60702.11053 -20.844 0.495
60706.109846 20.677 0.621
60709.103902 -21.37 0.907
60709.107119 -20.556 0.455
filter ATri
60685.133924 19.917 0.556
60686.899915 -20.218 0.742
60687.869361 -19.324 0.507
60689.14096 19.417 0.8
60689.156069 -18.663 0.322
60690.100763 19.779 0.978
60690.104487 19.518 0.667
60690.105947 20.228 0.934
60690.111062 20.099 0.636
60690.114919 19.594 0.556
60690.855562 19.993 0.57
60690.874593 20.01 0.554
60691.861041 20.976 0.909
60691.866556 19.909 0.402
60691.876714 20.156 0.589
60694.868635 20.456 0.683
60694.874153 -19.678 0.318
60695.842094 20.653 0.741
60695.850532 19.855 0.399
60695.862117 20.513 0.647
60698.843459 20.817 0.65
60698.847174 21.032 0.814
60698.852649 20.934 0.681
60703.82788 20.979 0.967
60703.831585 -20.911 0.798
60703.83798 -21.223 0.973
60706.811897 19.906 0.494
60707.811804 -21.017 0.772
60710.082243 19.866 0.435
60710.086471 20.473 0.507
60710.818542 20.204 0.442
60711.817368 20.25 0.74
60711.826511 20.491 0.662
