2024adix 0.021035 170.254583 21.339039
filter ATgr
60709.468804 18.748 0.085
60709.47518 18.863 0.095
60709.476989 18.755 0.097
60709.486842 19.01 0.128
60710.454665 18.767 0.099
60710.461679 18.883 0.108
60710.464394 18.793 0.104
60710.47496 18.716 0.074
filter ATri
60682.534074 -16.99 0.208
60682.541323 17.443 0.055
60682.544076 17.263 0.029
60682.547684 17.244 0.031
60682.550703 17.243 0.028
60682.556137 17.308 0.035
60684.495146 17.241 0.035
60684.497448 17.233 0.035
60684.518525 17.242 0.033
60684.524818 17.285 0.033
60686.543427 17.225 0.041
60686.545235 17.219 0.04
60686.55057 17.437 0.049
60686.556162 17.316 0.038
60689.669833 17.468 0.139
60689.672131 17.443 0.153
60689.67443 -18.993 0.665
60694.523981 17.558 0.051
60694.526722 17.602 0.057
60694.53036 17.479 0.048
60694.554772 17.554 0.059
60695.485541 17.652 0.054
60695.487384 17.636 0.049
60695.509452 17.738 0.047
60695.512774 17.785 0.062
60696.501646 17.791 0.151
60696.504472 18.043 0.48
60696.509849 17.505 0.255
60696.515037 17.985 0.172
60697.397533 17.788 0.058
60697.402399 17.777 0.05
60697.407327 17.849 0.06
60697.412943 17.842 0.053
60699.510574 17.94 0.046
60699.512868 18.015 0.057
60699.513325 17.885 0.047
60699.515626 17.894 0.047
60699.521246 17.982 0.056
60699.521702 17.899 0.053
60700.564534 18.065 0.055
60700.567374 18.049 0.047
60700.573467 17.946 0.05
60700.603755 18.053 0.054
60703.627018 17.995 0.056
60703.653455 18.287 0.088
60703.659361 18.312 0.073
60703.662632 18.186 0.063
60704.483155 18.038 0.115
60708.489207 18.446 0.087
60708.491034 18.497 0.081
60708.493773 18.441 0.087
60708.50033 18.413 0.075
60710.412408 18.528 0.104
60710.42119 18.434 0.087
60711.405398 18.452 0.089
60711.416783 18.391 0.096
60711.4204 18.403 0.086
60711.424827 18.499 0.105
