2021agod 0.05 356.381758 45.678942
filter ATgr
60695.215716 -20.384 0.82
60695.219834 -20.419 0.662
60695.225309 20.509 0.635
60695.239066 -20.16 0.465
60695.244173 21.139 0.739
60695.261377 20.96 0.833
60695.277516 -20.731 0.77
60699.234561 20.749 0.667
60699.240049 20.967 0.939
60699.26031 20.4 0.51
60699.26212 20.826 0.81
60699.26955 -19.757 0.288
filter ATri
60685.242964 19.982 0.875
60685.266282 -19.431 0.642
60687.270287 19.919 0.628
60687.273483 -19.114 0.397
60687.279931 19.736 0.676
60688.281929 0.0 0.0
60705.218676 -15.573 0.111
60705.221944 -15.873 0.35
60705.24429 -16.497 0.329
60709.237844 -20.41 0.605
60709.240633 20.111 0.545
60709.245771 20.447 0.752
