2020mue 0.09 215.158911429 -35.9003557143
filter ATgr
60702.319926 21.019 0.694
60705.339932 20.648 0.525
60705.350229 20.634 0.472
60705.356633 21.14 0.968
60706.324087 20.812 0.648
60706.34074 20.578 0.519
60709.345776 20.639 0.512
60709.348993 -21.222 0.803
60709.355009 21.256 0.896
filter ATri
60685.322267 -19.937 0.403
60686.344857 -20.761 0.899
60686.348945 -20.459 0.864
60686.357066 -20.402 0.784
60689.329477 -20.11 0.871
60690.346569 -19.918 0.636
60690.350726 18.822 0.289
60693.366823 20.278 0.845
60693.372196 -19.787 0.662
60695.083121 -19.995 0.559
60695.099836 -20.368 0.834
60697.321504 -19.519 0.391
60697.324791 -20.423 0.914
60697.328062 -19.998 0.638
60699.105983 -20.703 0.748
60707.074755 -20.747 0.587
60707.085654 -20.175 0.348
60707.10312 -20.446 0.73
60708.079926 -20.433 0.549
60708.107882 -21.11 0.889
60709.930927 -19.816 0.689
60709.935161 19.497 0.4
60709.97582 -19.925 0.447
60710.078586 20.697 0.747
60710.108629 19.733 0.281
