2020rnf 0.07 66.0361582458 11.9616028152
filter ATgr
60694.337682 20.357 0.391
60694.348098 20.13 0.417
60695.132209 20.519 0.628
60696.315349 -20.993 0.664
60696.324547 -20.714 0.633
60696.337829 21.307 0.837
60699.060065 -20.874 0.711
60699.085111 -20.58 0.521
60704.362449 -20.236 0.876
60707.072026 20.561 0.571
60707.081099 20.576 0.479
60707.095215 20.874 0.7
60708.319317 -20.533 0.713
60708.330818 20.915 0.894
filter ATri
60688.463848 -19.549 0.812
60688.87734 20.1 0.995
60690.370527 20.404 0.744
60690.399892 -19.814 0.542
60690.403529 19.905 0.602
60690.403863 -20.306 0.665
60690.409462 -20.064 0.954
60691.149428 19.686 0.89
60691.152615 19.553 0.511
60691.162651 19.212 0.421
60691.448546 19.484 0.457
60692.444339 19.8 0.455
60692.904972 20.235 0.843
60692.927277 20.441 0.987
60694.342995 20.805 0.706
60694.348578 -20.571 0.524
60694.380356 20.257 0.473
60694.384532 20.445 0.571
60694.422046 20.503 0.736
60694.434491 20.401 0.681
60695.167057 20.553 0.817
60697.298427 -21.028 0.853
60697.303433 21.145 0.947
60697.313137 20.749 0.704
60698.320716 20.809 0.716
60700.839849 20.892 0.826
60700.860268 20.646 0.622
60704.840599 19.987 0.38
60704.850589 20.879 0.796
60708.303864 20.562 0.655
60708.801043 -20.915 0.953
60708.816053 20.729 0.868
60708.816965 20.828 0.94
60710.271888 20.19 0.671
60710.274658 -20.218 0.522
60711.071187 19.768 0.712
