2020nxk 0.08 231.329349176 21.3541050658
filter ATgr
60709.607798 -20.193 0.287
60710.57836 20.997 0.653
filter ATri
60684.568328 20.769 0.944
60684.58419 -20.541 0.616
60690.613936 20.453 0.948
60691.65834 -20.291 0.628
60692.632045 20.76 0.948
60692.657823 -20.905 0.888
60693.617776 20.092 0.61
60694.610553 -19.89 0.477
60694.61376 20.75 0.922
60694.619271 19.514 0.32
60695.613795 -20.564 0.611
60696.609265 -18.521 0.846
60696.61539 -19.895 0.542
60696.632772 20.492 0.497
60697.560501 -19.917 0.494
60697.571772 20.367 0.558
60699.621581 20.37 0.442
60699.628028 -20.97 0.644
60699.646471 20.766 0.627
60708.615765 20.612 0.55
60711.558563 -20.981 0.844
60712.584827 20.836 0.696
