2024ptq 0.03 53.1435007 19.5722509
filter ATgr
60694.306063 -19.962 0.344
60694.314324 21.093 0.859
60694.325288 20.579 0.648
filter ATri
60682.315716 -19.505 0.264
60690.359559 19.445 0.344
60690.378836 -20.045 0.734
60691.42198 20.348 0.663
60691.427566 18.644 0.159
60691.446246 18.797 0.251
60692.27809 19.763 0.303
60692.285565 19.56 0.268
60692.289638 -20.234 0.407
60692.317975 20.366 0.656
60692.318124 19.431 0.214
60692.321456 20.208 0.491
60692.32783 19.715 0.434
60692.359907 20.75 0.848
60693.301815 20.65 0.612
60695.301032 20.291 0.456
60695.304727 19.837 0.308
60695.310356 20.623 0.624
60695.320241 20.467 0.466
60696.306512 20.373 0.507
60696.31162 20.746 0.799
60696.321855 20.409 0.575
60699.298741 19.619 0.209
60699.301593 19.81 0.27
60699.306725 19.079 0.145
60699.317521 19.523 0.234
60700.358477 20.338 0.472
60700.366513 19.554 0.298
60700.377185 20.928 0.833
60703.324618 20.21 0.448
60703.330192 19.913 0.381
60703.344075 19.939 0.328
60704.290933 20.105 0.455
60704.300624 19.604 0.254
60704.310622 19.74 0.306
60708.242813 20.143 0.457
60708.246506 20.525 0.563
60708.256073 20.028 0.405
60708.266708 20.657 0.569
60709.265587 20.534 0.599
60709.268784 19.869 0.332
60709.278542 19.926 0.324
60710.252117 19.922 0.375
60710.26734 -20.234 0.476
