2024acde 0.05 29.012171 -2.443125
filter ATgr
60695.069037 20.003 0.309
60695.072264 20.059 0.33
60695.082371 21.095 0.938
60695.090668 20.363 0.559
60696.276619 19.562 0.238
60696.279787 21.022 0.89
60696.285681 19.675 0.288
60696.296628 19.781 0.285
60704.279767 19.485 0.309
60704.295392 19.111 0.43
60708.224684 19.92 0.425
filter ATri
60682.226018 19.256 0.277
60682.241203 19.611 0.341
60682.250022 19.737 0.362
60682.254613 19.861 0.544
60684.277782 20.298 0.799
60684.280958 18.984 0.244
60684.290964 19.233 0.38
60684.302116 19.842 0.453
60684.786444 19.274 0.545
60684.789603 19.335 0.547
60684.796407 20.162 0.848
60687.041564 19.199 0.643
60687.067916 -19.499 0.815
60687.079725 17.795 0.976
60688.792035 19.481 0.43
60688.797 18.994 0.277
60688.807002 19.515 0.521
60690.283412 20.098 0.462
60690.293221 19.701 0.374
60690.299671 19.53 0.377
60690.309872 19.752 0.5
60691.087188 19.375 0.416
60691.098494 19.876 0.554
60692.259713 19.282 0.217
60692.262894 20.505 0.723
60692.271097 19.741 0.316
60692.285076 19.71 0.392
60692.313193 19.433 0.595
60692.812881 19.24 0.238
60692.816969 19.036 0.218
60692.825568 19.613 0.331
60692.838716 19.337 0.359
60694.284692 20.016 0.354
60694.296761 20.45 0.486
60694.306968 20.342 0.532
60698.268567 19.927 0.27
60698.271782 20.89 0.701
60698.288275 20.05 0.3
60698.297603 19.632 0.278
