2020mtk 0.023413 181.4485575 -31.770496875
filter ATgr
60701.295996 -20.515 0.553
60701.301454 -21.115 0.881
60702.269245 -19.848 0.26
60705.285538 -19.744 0.193
60706.283355 -19.356 0.202
60709.242785 -20.161 0.414
60709.38662 -19.512 0.284
filter ATri
60685.296377 -15.425 0.001
60685.297733 -15.455 0.002
60685.299582 -15.261 0.002
60685.300622 -16.887 0.001
60685.306782 -15.435 0.001
60685.307683 -15.817 0.001
60685.319004 17.755 0.711
60685.319909 -15.627 0.001
60686.288471 -15.641 0.001
60686.291633 -15.426 0.001
60686.298137 -15.766 0.002
60686.308212 -15.59 0.001
60687.054402 -15.465 0.001
60687.057282 -15.326 0.001
60687.062704 -15.433 0.002
60687.069871 -15.441 0.001
60689.29163 -15.134 0.002
60689.302012 -15.274 0.008
60689.305209 -15.313 0.009
60689.311151 -15.334 0.007
60690.287901 -15.355 0.008
60690.291109 -15.191 0.006
60690.292461 -15.056 0.007
60690.294274 -15.478 0.002
60690.295643 -15.189 0.009
60690.300261 -15.365 0.007
60690.301173 -15.172 0.007
60690.312744 -14.946 0.003
60691.019232 -15.354 0.012
60691.022391 -15.413 0.006
60691.025546 -15.293 0.007
60691.027824 -15.442 0.002
60691.028727 -15.319 0.007
60691.032787 -15.231 0.004
60691.033688 -15.372 0.01
60691.0434 -15.292 0.002
60691.113181 -15.341 0.009
60691.113631 -15.258 0.012
60692.040564 -15.353 0.001
60692.045727 -15.445 0.002
60692.048886 -15.405 0.002
60692.054769 -15.337 0.001
60693.279674 -15.383 0.006
60693.281512 -15.485 0.002
60693.285148 -15.451 0.001
60693.305524 -15.443 0.002
60694.292804 -15.295 0.001
60694.295519 -15.354 0.01
60694.298692 -15.385 0.004
60694.305555 -15.312 0.002
60695.032994 -15.355 0.005
60695.036157 -15.206 0.001
60695.039343 -15.306 0.002
60695.049454 -15.388 0.001
60697.273146 -15.465 0.002
60697.273596 -15.139 0.008
60697.274952 -15.368 0.001
60697.276307 -15.31 0.005
60697.278125 -15.261 0.001
60697.27948 -15.399 0.013
60697.283568 -15.43 0.001
60697.288447 -15.829 0.001
60698.292119 -15.576 0.001
60698.293922 -15.608 0.001
60698.297105 -15.792 0.001
60698.302255 -15.661 0.001
60699.031924 -15.302 0.001
60699.033552 -15.313 0.001
60699.036721 -15.448 0.001
60699.043206 -15.487 0.001
60700.032906 -15.328 0.001
60700.034731 -15.309 0.001
60700.037897 -15.564 0.001
60700.044542 -15.491 0.001
60707.013862 -15.569 0.001
60707.017024 -15.481 0.001
60707.020636 -15.668 0.001
60707.026578 -15.582 0.001
60707.990901 -15.535 0.001
60707.994062 -15.472 0.001
60707.99723 -15.408 0.001
60708.00915 -15.555 0.001
60710.995322 -15.333 0.001
60710.99803 -15.361 0.001
60711.001189 -15.418 0.001
60711.00841 -15.386 0.001
