2020mdd 0.0488 237.974188375 34.07338725
filter ATgr
60709.566942 -20.531 0.472
60710.601136 -21.359 0.935
filter ATri
60684.631016 20.313 0.396
60684.637514 -21.039 0.929
60687.651407 19.355 0.381
60687.657334 19.799 0.584
60687.668391 19.425 0.425
60690.606107 -20.061 0.861
60690.622344 19.673 0.608
60690.630508 -20.201 0.676
60691.598843 19.84 0.609
60691.654764 20.282 0.555
60691.659948 20.215 0.536
60692.60416 20.176 0.596
60692.616793 -20.428 0.699
60693.588074 -20.264 0.698
60693.607903 -20.115 0.442
60694.608253 20.36 0.662
60694.611459 -19.762 0.382
60694.616971 -20.567 0.708
60694.627537 -19.571 0.278
60695.616632 20.908 0.855
60695.626524 -20.467 0.575
60696.610204 20.177 0.687
60696.61399 -19.937 0.495
60696.620602 -20.925 0.942
60697.579076 -20.014 0.331
60697.583508 -19.99 0.454
60697.588672 -20.076 0.368
60697.593518 -20.392 0.574
60699.615536 -20.777 0.678
60699.618366 20.676 0.595
60699.625252 21.124 0.934
60699.637744 20.844 0.755
60704.612995 -20.23 0.659
60704.618576 19.6 0.369
60704.63025 19.928 0.647
60708.581147 20.786 0.781
60708.58442 -20.508 0.469
60708.600324 -20.77 0.682
60710.56624 -20.746 0.725
60711.565056 -20.837 0.733
60711.569365 20.171 0.393
60711.573158 20.885 0.791
60711.623139 -20.344 0.467
60712.587945 -20.35 0.398
60712.590731 20.519 0.513
60712.596793 -19.93 0.227
