ATLAS2024aexm -99999 -99999 -99999
filter ATgr
60694.111318 19.877 0.293
60694.114117 20.065 0.273
60694.117415 20.222 0.338
60694.120318 20.74 0.503
60697.096222 19.076 0.167
60697.101425 20.965 0.85
60697.112337 20.849 0.861
60697.113287 19.727 0.335
60698.111815 19.598 0.207
60698.117796 20.835 0.589
60701.07165 20.593 0.702
60701.076859 20.643 0.615
60701.08813 19.371 0.219
60702.090134 19.839 0.295
60702.093797 20.062 0.385
60702.103599 20.468 0.496
60702.113353 20.683 0.657
60705.074506 21.163 0.988
60705.077692 20.237 0.442
60705.083252 19.799 0.288
60705.09423 20.252 0.441
60706.094115 20.46 0.383
60706.096945 19.796 0.225
60706.102935 20.586 0.535
60709.103902 20.133 0.322
60709.107119 19.661 0.238
filter ATri
60682.122444 19.084 0.19
60682.125428 19.091 0.178
60682.131104 18.958 0.171
60682.141611 20.206 0.415
60682.874046 20.138 0.593
60682.877246 18.981 0.185
60682.882791 19.028 0.233
60682.892973 18.923 0.202
60683.868773 20.24 0.761
60683.872227 20.333 0.811
60683.874582 18.986 0.173
60683.877348 18.752 0.151
60683.877799 19.656 0.396
60683.882967 19.446 0.258
60683.887612 18.77 0.198
60683.892373 18.922 0.158
60685.124199 19.486 0.417
60685.125115 19.131 0.246
60685.127088 19.11 0.385
60685.133924 19.187 0.352
60685.134374 18.317 0.18
60685.14458 19.646 0.724
60685.145551 19.328 0.3
60686.124686 19.277 0.292
60686.127506 18.762 0.218
60686.133148 19.497 0.432
60686.143225 18.624 0.248
60686.896159 19.787 0.475
60686.899915 19.677 0.454
60686.905437 19.929 0.647
60686.915347 19.24 0.357
60687.850472 19.141 0.326
60687.855635 20.337 0.98
60687.859293 19.341 0.384
60687.869361 19.034 0.348
60689.138574 18.76 0.287
60689.14141 19.27 0.502
60689.147636 19.177 0.443
60689.157483 19.133 0.503
60690.100763 19.384 0.549
60690.104487 18.355 0.23
60690.112453 19.132 0.482
60690.122499 18.702 0.4
60690.852813 19.591 0.384
60690.856023 20.089 0.582
60690.861169 19.616 0.437
60690.871837 19.326 0.247
60691.857778 19.48 0.293
60691.866556 19.507 0.321
60691.876714 18.952 0.208
60693.101772 20.057 0.498
60693.107406 19.636 0.395
60693.112672 19.368 0.295
60693.122459 19.171 0.24
60694.839175 19.296 0.18
60694.843322 19.752 0.273
60694.849755 19.123 0.176
60694.861291 19.551 0.234
60695.842094 -20.416 0.656
60695.842545 19.164 0.171
60695.845752 18.889 0.133
60695.862567 18.871 0.133
60698.843459 19.053 0.183
60698.852649 18.961 0.142
60698.864179 19.205 0.165
60699.824245 19.589 0.243
60699.827859 20.145 0.346
60699.835136 19.343 0.174
60699.845784 19.493 0.176
60703.82788 20.047 0.374
60703.831585 20.192 0.469
60703.83798 19.597 0.238
60706.804979 -20.855 0.822
60706.808704 19.618 0.259
60706.825217 20.134 0.387
60707.803439 20.038 0.362
60707.806642 20.619 0.592
60707.822278 20.779 0.698
60710.086471 19.611 0.382
60710.092926 19.958 0.372
60710.102834 18.771 0.155
60710.818542 19.723 0.316
60710.826002 19.832 0.334
