ATLAS2020aagw -99999 -99999 -99999
filter ATgr
60699.180968 20.478 0.505
60700.424219 18.31 0.84
60700.522091 20.088 0.641
60700.525218 20.207 0.335
60700.553543 21.202 0.8
60703.219178 21.153 0.887
60703.233197 20.304 0.473
60704.472003 -20.867 0.88
60707.248924 20.689 0.636
60708.450962 -20.991 0.77
60708.459606 -20.695 0.589
60711.215621 -20.716 0.596
60711.218783 21.074 0.843
60711.22421 21.158 0.819
60711.240545 -20.694 0.547
filter ATri
60684.385217 -18.964 0.874
60684.969969 -20.482 0.706
60687.203956 19.436 0.967
60687.20714 -19.426 0.782
60693.011627 19.506 0.476
60693.015266 19.754 0.558
60693.022079 -19.877 0.561
60693.056716 -19.903 0.684
60694.472899 -20.895 0.78
60694.495836 -20.429 0.578
60694.498655 -20.334 0.523
60695.273655 20.24 0.645
60695.289538 20.365 0.788
60696.473383 19.822 0.561
60696.48557 -19.527 0.517
60696.516033 -18.374 0.5
60698.503599 -20.371 0.418
60700.975909 -20.859 0.709
60701.006352 20.371 0.469
60704.968646 -20.901 0.798
60705.007943 20.375 0.437
60708.91304 -20.434 0.588
60708.914847 -20.41 0.558
60708.938355 -21.096 0.986
60708.946365 18.246 0.078
60712.414875 -19.995 0.396
60712.446351 -20.385 0.498
60712.867464 -19.966 0.559
60712.89505 20.72 0.981
