2020qln 0.016 18.5178599361 -1.7409318982
filter ATgr
60695.076373 -20.26 0.526
60696.251497 -20.134 0.402
60696.254679 -20.007 0.335
60696.263402 -20.021 0.477
60696.266147 -19.94 0.517
60696.272985 20.856 0.878
60704.288936 -17.723 0.094
filter ATri
60684.251236 20.084 0.628
60684.261363 -20.554 0.982
60684.26227 19.573 0.406
60690.276068 -20.317 0.692
60690.30153 20.281 0.993
60692.809717 19.775 0.415
60692.822865 19.518 0.379
60692.829179 -20.039 0.521
60694.271667 20.318 0.481
60694.277758 21.126 0.972
60694.29436 20.664 0.753
