2020dp 0.052 189.975833 -23.882839
filter ATgr
60701.30842 -20.921 0.684
60705.30281 -20.491 0.624
60705.30598 -20.905 0.987
60706.294278 -20.434 0.435
60709.293391 21.262 0.885
60710.280181 -21.228 0.849
60710.283356 -20.56 0.435
filter ATri
60685.298187 -20.626 0.944
60685.318085 -20.065 0.388
60686.293478 -19.885 0.603
60686.302292 -19.798 0.342
60686.31376 -20.867 0.946
60687.060897 -20.85 0.818
60687.109606 -19.691 0.544
60689.307933 -19.669 0.525
60689.312975 -20.281 0.982
60689.323122 19.931 0.93
60690.298829 -20.002 0.962
60690.302074 -19.906 0.969
60690.308526 -19.497 0.599
60690.31694 -18.839 0.345
60691.036407 -20.127 0.827
60691.058959 -19.72 0.513
60692.05613 -19.696 0.543
60692.062046 -19.63 0.54
60692.072049 -19.833 0.552
60693.286975 -19.891 0.672
60697.279026 -20.261 0.959
60698.297566 -20.556 0.708
60698.302717 -19.816 0.463
60698.324451 -19.186 0.23
60699.044118 -19.982 0.417
60699.061974 -20.365 0.488
60700.036989 -20.569 0.703
60700.05016 -19.843 0.345
60707.033259 -20.053 0.399
60707.035062 -20.637 0.626
60707.038278 -20.608 0.73
60708.017431 -21.297 0.923
60711.003443 -20.903 0.909
60711.015187 -20.58 0.685
