2021aut 0.047 201.814170585 -26.7761117205
filter ATgr
60710.508181 21.231 0.8
60710.536048 -20.805 0.664
filter ATri
60684.597389 -20.931 0.758
60684.600146 20.753 0.648
60690.566243 -20.088 0.72
60690.568067 20.274 0.981
60691.536135 -20.231 0.819
60692.544629 20.201 0.611
60693.448703 19.607 0.657
60693.458137 -19.882 0.707
60693.468318 -19.565 0.474
60694.578033 -19.778 0.431
60694.579841 -20.49 0.833
60695.566637 19.887 0.456
60696.576562 17.038 0.826
60696.612347 -20.191 0.667
60696.627395 -20.546 0.701
60699.56971 19.8 0.263
60699.58853 21.061 0.903
60704.562862 20.802 0.757
60708.536891 -20.834 0.724
60711.455827 20.503 0.621
60711.460893 20.748 0.723
60711.662506 -20.679 0.769
60712.525856 -20.457 0.562
60712.527683 21.033 0.895
60712.531431 -20.798 0.636
