2020etl 0.09 227.12738489 -7.83183799526
filter ATgr
60707.360887 20.53 0.488
60707.366333 20.331 0.437
60707.370447 20.494 0.516
60707.376242 20.805 0.871
60708.62808 20.862 0.661
60712.600762 -21.278 0.972
60712.611462 21.486 0.95
filter ATri
60684.640775 19.748 0.946
60696.61903 20.191 0.619
60696.650686 -15.601 0.447
60700.613677 -21.046 0.976
60705.100481 20.916 0.974
60705.104541 -19.931 0.43
60705.11192 -20.632 0.523
60705.115097 20.097 0.475
60705.116918 20.681 0.766
60709.104632 20.715 0.719
60709.112976 -20.458 0.637
