2024aeed 0.032 212.095319945 16.9284563029
filter ATgr
60708.619381 20.208 0.417
60708.62121 20.108 0.342
60708.641022 20.093 0.315
60709.577509 20.838 0.672
60709.579344 20.53 0.569
60709.583977 -21.309 0.951
60709.597047 20.564 0.51
60710.524376 20.376 0.483
60710.527622 20.906 0.713
60710.542554 20.657 0.849
60710.543462 20.54 0.407
60710.546769 20.556 0.503
60710.547682 19.954 0.407
60710.55392 21.281 0.913
filter ATri
60682.618989 19.349 0.188
60682.622222 19.648 0.229
60682.627788 19.753 0.264
60682.644963 19.855 0.271
60684.587418 19.835 0.29
60684.590669 19.715 0.245
60684.612267 19.45 0.187
60684.617848 20.156 0.332
60690.561237 19.559 0.517
60690.575178 19.64 0.442
60690.578409 20.194 0.815
60690.584778 19.437 0.428
60690.598264 20.212 0.553
60690.601483 19.834 0.497
60690.608897 19.742 0.429
60691.631435 20.54 0.747
60691.637107 19.953 0.543
60691.659698 20.287 0.683
60691.673623 19.323 0.626
60692.636779 20.332 0.61
60692.638678 20.678 0.976
60692.648505 19.398 0.277
60692.666748 20.411 0.771
60693.61588 19.735 0.302
60693.624741 19.648 0.31
60693.639173 20.594 0.803
60694.612394 20.31 0.728
60694.628997 20.249 0.661
60695.607339 20.539 0.738
60695.611511 19.663 0.301
60695.62511 20.509 0.593
60696.617289 19.798 0.312
60696.627852 20.169 0.506
60697.491212 19.552 0.36
60697.525377 18.559 0.389
60697.530197 18.924 0.339
60699.580235 21.097 0.92
60699.59333 20.219 0.403
60699.599329 19.83 0.303
60699.602156 20.137 0.418
60700.586169 19.954 0.292
60700.589418 20.147 0.346
60700.594603 20.345 0.503
60700.600143 20.484 0.479
60704.595372 20.843 0.823
60704.597256 20.167 0.474
60704.600082 19.872 0.423
60704.606394 20.39 0.744
60708.586272 20.133 0.356
60708.589063 20.641 0.559
60708.59707 19.516 0.228
60709.081919 20.203 0.503
60709.086005 20.304 0.493
60709.116183 20.042 0.532
60710.522623 20.19 0.48
60710.616402 20.165 0.323
60710.645193 21.422 0.867
60711.512854 20.726 0.623
60711.529024 19.529 0.188
60711.53415 21.226 0.982
60711.542139 20.674 0.569
60711.571721 20.491 0.426
