2020zcg 0.048 1.77588706 31.05376919
filter ATgr
60694.251123 -20.017 0.367
60694.254311 -20.564 0.492
60694.265753 19.701 0.282
60697.234777 20.893 0.72
60697.239817 20.303 0.533
60697.2426 20.952 0.758
filter ATri
60684.260064 20.18 0.654
60685.288343 19.121 0.337
60686.245748 19.047 0.294
60690.244588 19.855 0.566
60690.248258 19.848 0.625
60691.312268 19.513 0.518
60691.32062 19.751 0.658
60692.241424 19.604 0.377
60692.247082 20.116 0.656
60692.253666 -16.749 0.236
60692.255058 -17.193 0.27
60692.257845 -18.948 0.172
60692.270043 -17.042 0.353
60692.270957 -17.217 0.313
60692.298263 -16.175 0.167
60693.226422 18.915 0.129
60693.229637 19.05 0.15
60693.262696 19.247 0.184
60693.271084 19.731 0.283
60693.31584 20.09 0.518
60693.324459 -20.199 0.728
60695.253715 19.885 0.348
60695.265371 20.008 0.396
60696.251615 20.344 0.6
60696.254404 20.277 0.549
60696.267814 20.364 0.574
60696.274311 20.228 0.532
60704.247744 18.818 0.169
60712.220084 19.903 0.605
60713.254927 -19.141 0.323
60713.258559 -19.893 0.622
60713.264122 19.43 0.465
