2020nlb None 186.35075 18.20355
filter ATgr
60709.520375 -19.966 0.502
filter ATri
60684.544139 20.379 0.683
60684.548745 20.09 0.638
60684.566435 -19.918 0.525
60690.497316 -19.338 0.971
60691.529246 -19.88 0.732
60695.556909 -20.11 0.928
60695.559203 -20.109 0.673
60695.562057 20.077 0.632
60695.567114 19.221 0.289
60696.549741 20.098 0.908
60697.460803 19.784 0.982
60697.470024 -18.775 0.744
60700.618634 -19.716 0.427
60700.624341 19.626 0.372
60700.628064 -19.884 0.417
60703.602118 19.871 0.495
60703.636249 20.299 0.645
60704.541123 -19.807 0.736
60708.517847 -19.582 0.42
60708.520319 -19.999 0.704
60708.523561 20.143 0.605
60708.528666 -19.968 0.429
60711.440867 19.733 0.528
60711.445593 19.05 0.314
60712.500936 -20.157 0.745
60712.503756 20.257 0.894
60712.506498 -20.171 0.602
