2020abyx 0.0169 203.029833 -22.954861
filter ATgr
60701.332134 20.561 0.5
60702.33187 20.326 0.644
60705.315983 20.502 0.488
60705.319159 -20.945 0.694
60706.312265 -20.854 0.736
60709.302001 21.195 0.959
60710.306527 -21.034 0.942
60710.313832 -21.136 0.925
filter ATri
60685.332764 -20.31 0.561
60685.349245 20.197 0.635
60685.354582 -20.271 0.681
60686.318353 20.321 0.486
60686.323503 21.136 0.864
60686.333771 20.288 0.554
60686.359917 20.256 0.773
60687.08876 20.879 0.991
60689.344422 19.113 0.358
60690.321526 20.078 0.759
60690.343282 -19.502 0.484
60691.069038 -20.465 0.904
60692.088179 -20.02 0.646
60692.092256 19.589 0.508
60692.110381 19.897 0.624
60693.325832 -20.006 0.636
60693.343308 -20.336 0.989
60694.314467 20.083 0.715
60694.322197 -19.774 0.541
60695.056027 20.28 0.941
60695.07496 20.053 0.652
60698.306389 20.396 0.722
60700.067404 20.096 0.531
60708.061795 -20.816 0.857
