2021acnw None 343.71325 29.271531
filter ATgr
60694.214331 19.836 0.472
60694.217532 20.814 0.873
60697.231598 -20.126 0.56
filter ATri
60685.235182 19.004 0.794
60685.241117 19.82 0.68
60685.253491 20.17 0.883
60686.212692 -19.947 0.581
60686.216844 -19.986 0.578
60686.222344 -16.319 0.561
60690.221249 -19.859 0.521
60690.231828 -19.866 0.631
60693.227336 20.097 0.717
60693.235252 -20.381 0.862
60693.264061 19.95 0.689
60695.224754 -20.72 0.89
60695.240597 -19.73 0.409
60696.224212 -20.798 0.985
60696.245099 -20.094 0.482
60699.22427 -19.956 0.5
60699.233599 -20.616 0.868
