2021aaao 0.018913 67.592083 38.825289
filter ATgr
60695.341914 21.339 0.877
60695.356845 -20.804 0.712
60695.373483 20.549 0.527
60699.342301 -20.52 0.503
60699.355762 21.261 0.835
filter ATri
60690.387963 -19.849 0.646
60690.414595 -20.283 0.932
60690.421887 -20.392 0.897
60691.346821 -20.134 0.632
60692.448203 -20.084 0.581
60692.47721 19.863 0.52
60693.314676 -20.863 0.945
60693.35076 20.6 0.766
60694.39157 -20.413 0.603
60695.44511 20.806 0.854
60696.3396 -20.789 0.754
60696.349805 -20.494 0.39
60696.437511 -21.054 0.915
60696.447002 -20.496 0.782
60697.318202 -20.768 0.578
60704.359211 -19.854 0.484
60704.376825 20.486 0.598
60704.380981 20.361 0.61
60708.281538 20.08 0.33
60708.284806 -21.114 0.903
60708.290317 20.92 0.844
60709.304408 -20.781 0.787
60709.314906 20.824 0.894
60709.322989 20.991 0.981
60709.3251 -21.055 0.945
60709.335504 -21.02 0.898
60710.291107 21.035 0.992
60710.296636 20.924 0.929
