2024jvc 0.079 219.4310273 37.635246
filter ATgr
60709.537454 -20.939 0.667
60709.540663 21.099 0.798
60709.546157 21.178 0.887
filter ATri
60683.628599 20.825 0.783
60684.601091 21.369 0.963
60684.625473 21.119 0.709
60687.655231 20.365 0.75
60687.665726 19.406 0.333
60690.596269 -20.602 0.989
60691.58655 20.448 0.921
60691.594593 -20.162 0.646
60692.575194 -19.609 0.252
60692.585437 20.2 0.552
60692.596202 -20.659 0.729
60693.660022 20.6 0.79
60693.670031 20.322 0.73
60699.581899 -20.186 0.359
60704.591229 20.359 0.65
60704.596318 19.765 0.407
60708.561652 20.692 0.566
60708.564439 20.527 0.532
60711.497975 20.652 0.723
60711.521886 20.985 0.915
