2024bks 0.019807 196.840083 -27.37535
filter ATgr
60683.064608 20.362 0.393
60684.074665 20.825 0.667
60702.287598 20.732 0.814
60702.290784 -20.576 0.459
60702.300173 19.935 0.376
60702.310645 20.682 0.561
60706.2979 21.119 0.931
60710.289708 21.457 0.972
filter ATri
60682.318784 20.698 0.658
60682.32459 21.099 0.907
60685.320377 -20.491 0.61
60686.314228 20.602 0.64
60686.317442 -20.485 0.586
60686.369719 19.662 0.497
60689.319808 19.991 0.792
60689.348223 -19.811 0.781
60690.306699 19.867 0.648
60690.366956 -20.226 0.969
60691.046569 20.208 0.695
60691.963053 19.874 0.689
60691.984624 20.207 0.931
60693.317014 -20.283 0.989
60694.320381 19.925 0.903
60697.303006 -20.378 0.701
60697.306216 -20.021 0.748
60697.309831 20.196 0.869
60698.324901 -20.228 0.481
60699.069373 -20.658 0.582
60707.037376 -20.381 0.529
60707.039179 20.712 0.698
60708.057462 -20.734 0.78
