2024pam 0.06 60.014164 -36.995726
filter ATgr
60697.102799 21.408 0.949
60697.108098 -20.666 0.759
60697.116619 -21.108 0.938
60701.094044 21.172 0.769
60701.11089 21.135 0.736
60702.089233 21.026 0.714
60702.110079 -20.931 0.677
60705.076336 -20.975 0.61
60706.081176 20.934 0.898
60706.092312 -20.022 0.426
60706.097395 21.239 0.984
60706.100207 -20.679 0.596
filter ATri
60685.124653 20.129 0.706
60685.137144 -19.926 0.467
60685.840416 20.015 0.498
60685.856397 20.66 0.928
60687.856086 -19.266 0.409
60689.117425 19.242 0.373
60691.842467 20.503 0.642
60691.845739 20.251 0.481
60691.852613 21.029 0.902
60694.840079 19.801 0.354
60694.843773 20.938 0.87
60694.864034 20.769 0.798
60695.846202 -20.444 0.554
60695.849137 -20.328 0.491
60695.861188 -20.858 0.961
60697.822241 20.639 0.644
60697.830948 20.915 0.774
60697.841375 -21.128 0.901
60699.834234 20.385 0.446
60699.835586 21.084 0.807
60699.846235 -20.667 0.496
60703.832036 20.97 0.779
60703.838431 20.854 0.626
60706.793979 -20.681 0.868
60706.804525 -19.906 0.558
60709.808438 -20.697 0.707
