ATLAS2020swy -99999 -99999 -99999
filter ATgr
60701.102536 -20.37 0.62
60705.078689 -20.632 0.569
60705.08474 -20.4 0.534
60708.104738 20.844 0.745
60708.109641 -19.931 0.264
filter ATri
60685.095671 20.19 0.79
60685.120944 19.536 0.451
60685.12655 19.596 0.436
60691.817303 -20.205 0.48
60691.81826 19.836 0.475
60691.820092 -20.68 0.802
60691.838362 19.89 0.451
60691.838813 20.721 0.92
60693.080624 20.303 0.932
60693.082961 19.926 0.298
60693.108387 19.756 0.347
60693.113636 20.337 0.786
60695.810865 -20.427 0.694
60695.817231 20.581 0.779
60711.781248 19.735 0.481
