2024pft 0.074 198.145743333 -29.9653683333
filter ATgr
60683.076357 20.112 0.248
60683.106536 -19.959 0.485
60701.318585 -21.183 0.821
60701.321771 20.849 0.652
60701.327558 20.752 0.534
60702.287598 21.068 0.843
60705.311859 20.914 0.626
60706.29518 21.138 0.703
60706.2979 21.18 0.71
60706.306131 21.175 0.695
60709.297914 20.84 0.525
60709.301551 20.587 0.484
60709.313864 -20.959 0.64
filter ATri
60682.320587 -20.14 0.452
60682.329788 20.753 0.83
60685.359686 -20.994 0.947
60686.323053 20.626 0.699
60686.333321 -20.719 0.811
60686.369719 20.004 0.559
60687.063179 -20.299 0.582
60687.089682 -19.957 0.389
60689.327164 -19.157 0.497
60690.303876 19.334 0.872
60690.313677 -18.918 0.503
60690.340401 19.983 0.958
60690.366956 19.87 0.82
60691.046569 19.875 0.621
60691.063536 -19.553 0.579
60691.065816 20.064 0.772
60692.094907 20.603 0.98
60692.107501 -20.06 0.651
60693.322566 -19.604 0.503
60694.321281 -20.053 0.691
60694.32633 19.609 0.462
60695.056929 20.0 0.57
60697.327601 -19.859 0.5
60698.319719 19.963 0.373
60698.324901 19.918 0.37
60699.069373 20.718 0.66
60700.05743 -20.883 0.856
60700.060598 -20.394 0.474
60707.042789 -20.08 0.391
60707.049574 -20.67 0.613
60708.057462 -20.552 0.602
60711.027596 -20.566 0.494
60711.029399 -20.975 0.793
60711.032555 20.395 0.447
