2020dhc None 138.3606893 16.434602766667
filter ATgr
60702.653908 -16.695 0.287
60702.659316 17.654 0.321
60702.666084 20.404 0.718
60711.233273 20.962 0.83
filter ATri
60686.405686 -20.218 0.76
60686.558363 -20.315 0.821
60687.243453 19.19 0.678
60687.24978 -19.138 0.694
60687.270874 19.576 0.815
60693.450592 19.873 0.432
60693.474654 -19.049 0.196
60693.491466 -20.087 0.588
60694.536881 20.012 0.392
60694.540831 19.535 0.291
60695.496564 20.966 0.798
60695.499372 19.931 0.35
60695.532812 20.656 0.707
60695.538092 19.476 0.321
60696.520482 -20.132 0.382
60696.523709 -20.8 0.635
60697.344926 19.565 0.236
60699.489286 -20.938 0.758
60699.492515 19.685 0.276
60699.497674 20.819 0.667
60699.528073 -20.301 0.44
60700.520702 -19.7 0.283
60700.52347 -19.663 0.195
60700.52889 -19.598 0.173
60700.555713 20.377 0.383
60703.5758 -19.669 0.209
60703.58009 19.399 0.202
60703.586106 -20.246 0.378
60704.496703 16.638 0.07
60708.387618 20.452 0.506
60708.957477 -20.073 0.404
60708.963416 -19.851 0.336
60708.966581 -19.655 0.247
60708.998054 -19.115 0.151
60710.303801 -20.254 0.531
60710.382872 -19.845 0.28
60710.404073 20.86 0.695
60710.406694 -21.033 0.826
60710.413362 -20.055 0.345
60711.30721 -19.853 0.34
60711.315773 -20.583 0.781
60711.483935 20.666 0.545
60712.371698 20.116 0.5
60712.416836 20.504 0.6
60713.039956 -19.986 0.534
60713.053882 -20.654 0.971
60713.073344 19.897 0.384
60713.095646 19.781 0.267
