2024aepl 0.054 167.530117894 25.3389492326
filter ATgr
60709.462925 21.208 0.87
60709.464732 20.365 0.402
60709.4679 20.969 0.62
60710.452651 20.405 0.434
60710.455568 19.809 0.232
60710.460765 20.321 0.344
60710.46882 20.158 0.319
filter ATri
60682.530455 18.848 0.111
60682.532265 18.652 0.09
60682.535684 18.577 0.089
60682.54087 18.753 0.094
60684.533225 18.802 0.132
60684.535058 18.808 0.114
60684.53797 18.758 0.098
60684.54367 18.649 0.091
60686.535797 18.679 0.191
60686.539656 19.137 0.221
60686.542975 18.96 0.216
60686.552381 18.857 0.166
60689.665357 18.599 0.263
60689.667534 18.71 0.306
60689.669833 18.402 0.247
60689.672131 18.93 0.466
60689.67443 18.84 0.536
60694.523981 18.721 0.144
60694.526722 18.875 0.15
60694.53036 18.86 0.174
60694.554772 18.543 0.123
60695.485541 19.149 0.201
60695.487384 19.073 0.168
60695.509452 18.591 0.126
60695.512774 19.023 0.16
60696.4989 18.941 0.188
60696.500732 19.251 0.367
60696.504928 18.749 0.681
60696.510307 18.778 0.521
60697.381386 18.995 0.21
60697.38572 19.292 0.225
60697.390297 18.826 0.147
60697.395517 19.11 0.186
60699.510574 18.959 0.111
60699.512868 18.846 0.113
60699.515626 19.066 0.129
60699.521246 19.28 0.179
60700.5501 19.09 0.127
60700.552911 19.079 0.12
60700.558912 19.407 0.147
60700.568756 19.654 0.213
60703.620949 19.824 0.299
60703.624248 19.764 0.27
60703.65069 19.385 0.204
60703.661251 19.637 0.256
60704.516572 -18.003 0.569
60708.481678 19.493 0.193
60708.484 19.766 0.256
60708.494323 19.871 0.285
60710.399834 19.517 0.283
60711.388917 19.493 0.26
60711.399699 19.534 0.276
60711.403635 20.349 0.735
60711.407701 19.693 0.293
