2024paf 0.054154 215.279100833 29.1233675
filter ATgr
60709.542489 -21.067 0.733
60709.553544 -20.762 0.582
60710.548625 20.481 0.455
60710.552025 20.961 0.622
60710.555777 20.633 0.447
filter ATri
60682.593886 20.807 0.788
60682.603067 20.99 0.72
60684.588356 20.842 0.683
60684.60296 21.025 0.657
60684.608516 20.41 0.361
60690.598756 20.363 0.737
60691.588922 20.191 0.527
60692.573779 -20.283 0.608
60693.562785 20.684 0.992
60693.578149 -20.661 0.945
60694.59678 20.035 0.496
60694.604093 20.619 0.778
60695.601779 -20.901 0.877
60696.583819 -17.206 0.592
60696.587036 19.861 0.742
60697.520608 -19.418 0.826
60697.525859 18.942 0.391
60699.600699 -21.283 0.889
60699.602613 20.161 0.319
60699.603531 20.313 0.408
60699.60797 21.16 0.724
60699.612731 20.688 0.479
60699.625728 20.627 0.469
60704.5684 20.464 0.439
60708.566283 20.398 0.366
60708.575557 -20.767 0.473
60710.513861 20.801 0.649
60711.513353 -21.052 0.927
60711.518125 21.056 0.831
60711.5226 -20.983 0.871
