2018moq None 126.2652038 33.9140104
filter ATgr
60709.389591 20.673 0.473
60709.39277 21.069 0.711
60709.398219 20.667 0.58
filter ATri
60682.452284 19.53 0.222
60682.455463 20.903 0.843
60682.469894 19.601 0.233
60682.478376 19.814 0.281
60684.438902 20.948 0.812
60684.440306 18.859 0.159
60684.441682 20.851 0.836
60684.442139 20.213 0.54
60684.464309 20.592 0.693
60684.465229 20.386 0.552
60686.368266 19.259 0.854
60686.371466 18.838 0.393
60692.50398 20.725 0.975
60692.509993 20.344 0.621
60693.485376 -19.625 0.288
60693.517216 -19.375 0.285
60693.532547 20.605 0.727
60694.497393 20.597 0.66
60695.454787 -21.112 0.882
60695.460006 -19.914 0.327
60697.5762 20.759 0.844
60697.5811 20.943 0.892
60698.641699 -20.016 0.926
60698.652753 -17.324 0.317
60699.441339 19.804 0.265
60699.447082 -21.151 0.898
60699.482371 20.54 0.612
60700.488546 20.144 0.37
60700.4978 18.865 0.242
60700.517337 19.467 0.19
60703.599661 20.208 0.531
60703.606968 19.942 0.385
60703.610219 20.482 0.681
60703.627985 19.957 0.4
60704.42853 20.367 0.665
60704.462122 -19.86 0.81
60708.469529 -20.53 0.451
60708.472756 -19.956 0.273
60711.573434 20.721 0.912
60711.580872 19.156 0.224
