2021aaas 0.061 119.99589785 -0.1530379
filter ATgr
60700.445861 -17.658 0.795
60700.477718 -15.346 0.777
60703.210044 20.877 0.825
60704.436584 20.93 0.819
60707.203326 19.629 0.205
60707.238856 20.209 0.34
60708.425932 -20.735 0.547
60708.433725 20.907 0.636
60708.444155 20.776 0.518
60711.190276 20.232 0.384
60711.193884 20.195 0.343
60711.199333 19.908 0.22
filter ATri
60684.434769 19.35 0.204
60684.473254 19.958 0.383
60684.931348 -20.449 0.659
60684.955063 20.377 0.682
60684.960932 -19.815 0.361
60691.265852 19.097 0.48
60691.272728 19.483 0.626
60691.2759 19.187 0.516
60692.964402 19.412 0.32
60692.967568 -20.511 0.81
60694.402395 20.675 0.633
60694.408827 20.23 0.422
60695.239403 -19.213 0.253
60695.247163 20.603 0.969
60695.260971 -20.291 0.695
60696.446123 20.662 0.921
60696.455672 -20.51 0.557
60696.872091 19.827 0.377
60696.908311 20.451 0.538
60698.447116 -20.736 0.538
60698.462865 21.121 0.778
60699.23274 20.558 0.6
60699.284449 20.394 0.552
60700.965972 20.79 0.767
60701.021076 21.046 0.866
60704.922465 19.849 0.351
60704.957303 -21.027 0.783
60704.96363 -20.419 0.443
60708.87817 -20.32 0.506
60712.402368 -19.558 0.295
60712.405764 -19.244 0.227
60712.411248 -20.799 0.949
60712.443178 19.799 0.409
60712.864306 -19.712 0.422
