2024uae 0.08 76.1802591555 -31.9328276918
filter ATgr
60697.035767 -20.354 0.531
60698.115481 20.915 0.987
60698.119176 -20.533 0.856
60698.126581 20.86 0.549
60698.144058 -21.2 0.861
60702.11474 -21.117 0.848
60702.137116 20.63 0.628
60705.090479 -20.859 0.616
60705.099001 21.116 0.77
60706.108931 21.091 0.695
60709.133284 20.99 0.649
filter ATri
60682.147195 20.803 0.83
60682.155799 -21.081 0.955
60682.167012 20.859 0.692
60682.893944 -20.883 0.867
60683.893443 -19.583 0.211
60683.896158 -20.744 0.949
60683.901858 20.8 0.69
60685.150807 20.419 0.791
60686.909777 -19.928 0.575
60687.888772 19.863 0.672
60687.898959 19.986 0.923
60689.145808 19.532 0.569
60689.154129 -20.079 0.957
60689.160305 -18.288 0.479
60690.130716 -20.779 0.863
60690.14915 -20.148 0.942
60691.872519 20.857 0.824
60694.170948 20.354 0.576
60694.869096 -20.642 0.562
60695.867668 20.48 0.526
60698.857686 19.883 0.403
60698.860898 20.983 0.702
60698.867337 -20.786 0.741
60703.840689 20.406 0.422
60703.849512 20.808 0.716
60703.859542 -21.188 0.827
60706.833364 20.363 0.545
60706.842143 -20.85 0.791
60707.819077 21.097 0.878
60710.108807 21.041 0.79
60710.112975 19.085 0.285
60710.117178 19.932 0.304
60710.845678 20.834 0.917
60710.854975 20.093 0.464
