2020lhd 0.048 346.222086123 21.5904944206
filter ATgr
60694.215239 -20.427 0.809
60694.218921 -20.605 0.682
60694.224413 20.767 0.833
60697.212482 20.324 0.689
60697.221601 -16.475 0.017
60697.225221 20.252 0.596
60697.231146 20.89 0.806
filter ATri
60684.222562 19.934 0.57
60684.246132 -20.458 0.983
60685.230623 -19.639 0.465
60685.23426 19.91 0.548
60685.239762 19.66 0.949
60686.235193 -19.492 0.663
60689.223536 -19.834 0.735
60690.229073 20.067 0.735
60693.210331 19.008 0.417
60693.220925 20.036 0.406
60695.235469 -20.552 0.716
60695.238282 20.326 0.743
60695.256561 20.06 0.608
60696.213056 19.999 0.735
60696.214438 20.294 0.864
60696.218635 -19.634 0.358
60696.220973 -20.759 0.738
60699.221031 -20.074 0.64
60704.216616 -19.496 0.796
