2020aerb 0.05 116.728208 81.193139
filter ATgr
60699.461109 20.766 0.631
60703.628964 20.739 0.957
filter ATri
60685.384395 -19.78 0.644
60685.439819 -20.152 0.811
60685.446279 -19.412 0.466
60687.587291 19.067 0.472
60691.553836 -20.213 0.62
60693.374695 -20.583 0.879
60693.432091 20.288 0.684
60693.437197 -20.464 0.824
60695.473401 -19.334 0.286
60695.476181 -20.629 0.764
60695.481805 -20.669 0.914
60695.516987 -19.617 0.302
60695.524558 -20.511 0.762
60695.527362 20.081 0.527
60695.571455 -20.663 0.98
60697.446782 -20.137 0.635
60709.501484 -20.185 0.543
60709.505243 19.738 0.349
60710.51008 -20.358 0.678
60710.514992 20.692 0.868
60710.520959 20.644 0.76
60711.600886 -19.575 0.324
60711.613773 -19.836 0.457
60711.619426 -19.042 0.201
