2024axd 0.047 75.050875 -11.347881
filter ATgr
60696.367382 20.494 0.724
60696.37333 -20.395 0.897
60698.154542 21.223 0.89
60699.145162 21.28 0.877
60703.099327 20.242 0.488
60703.123964 20.747 0.713
60704.376139 -18.784 0.279
60704.393592 19.948 0.544
filter ATri
60683.142736 20.61 0.677
60684.340853 -20.656 0.995
60684.359791 19.042 0.777
60684.941231 20.065 0.681
60687.136424 19.411 0.435
60687.145391 -19.881 0.651
60688.456561 -19.483 0.81
60690.378841 -20.653 0.856
60690.391934 20.445 0.707
60690.400622 -20.138 0.605
60691.213466 18.939 0.561
60692.40432 20.042 0.523
60692.412588 -20.382 0.705
60694.418663 -20.817 0.761
60695.162995 20.557 0.673
60695.171637 -19.877 0.376
60698.347785 -20.853 0.562
60700.862521 20.852 0.624
60704.85105 20.438 0.58
60706.828389 -20.427 0.461
60706.831552 -20.838 0.614
60708.817881 -20.955 0.796
60708.856458 21.047 0.828
