ATLAS2020fbp -99999 -99999 -99999
filter ATgr
60709.610643 21.248 0.837
60709.626737 20.354 0.5
60709.668862 20.693 0.922
60710.57836 20.612 0.643
filter ATri
60684.614104 -20.775 0.664
60690.587941 19.191 0.29
60690.591637 -19.128 0.328
60690.592089 20.074 0.905
60690.619972 20.184 0.751
60690.667127 -20.294 0.776
60691.622009 -19.86 0.366
60691.62532 20.473 0.76
60691.656041 20.268 0.633
60691.669514 -20.429 0.933
60692.640404 20.281 0.58
60692.645575 20.202 0.567
60692.661075 20.169 0.492
60693.631826 20.326 0.483
60695.640102 -20.855 0.824
60695.652218 20.798 0.8
60695.663587 -19.911 0.409
60696.637576 -20.999 0.878
60696.653895 -20.369 0.444
60696.658098 20.77 0.752
60696.668843 -20.433 0.83
60697.57032 -19.829 0.388
60699.639623 -20.627 0.581
60699.656338 -20.656 0.76
60704.633999 -20.27 0.544
60704.638203 -20.135 0.713
60708.597996 -20.149 0.415
60708.615765 19.666 0.249
60710.5505 20.916 0.814
60710.560191 20.499 0.543
60710.630403 -21.26 0.778
60711.604789 -19.862 0.232
60712.601611 -20.254 0.337
60712.604387 -21.443 0.954
60712.610362 21.159 0.686
