2025J 0.05 42.2692734626 -22.233606028
filter ATgr
60678.821196 20.949 0.802
60678.828436 20.48 0.476
60695.053866 16.07 0.013
60695.05707 16.089 0.013
60695.063526 16.092 0.012
60695.074517 16.064 0.013
60696.300281 16.067 0.013
60696.303457 16.044 0.014
60696.308903 16.038 0.014
60696.319095 16.037 0.013
60699.038283 16.028 0.015
60699.043725 16.024 0.013
60699.063262 16.034 0.012
60699.077378 16.046 0.014
60701.053298 16.166 0.014
60701.056943 16.135 0.014
60701.062442 16.185 0.014
60701.085387 16.143 0.015
60703.032759 16.11 0.02
60703.05686 16.175 0.016
60703.07464 16.169 0.016
60703.089325 16.186 0.015
60705.036809 16.292 0.018
60705.040472 16.328 0.019
60705.04594 16.302 0.017
filter ATri
60677.106584 20.999 0.935
60677.109838 20.593 0.588
60677.129639 20.698 0.636
60678.070689 -20.166 0.836
60678.2872 20.808 0.844
60678.324721 -20.792 0.723
60680.294117 20.225 0.581
60680.297743 19.92 0.381
60680.31734 20.211 0.598
60680.800255 19.809 0.418
60680.803878 19.391 0.266
60680.809776 19.254 0.265
60680.842375 19.358 0.282
60682.25644 19.021 0.201
60682.259639 18.772 0.176
60682.26515 18.779 0.189
60682.276544 19.002 0.22
60683.037991 18.476 0.311
60683.042169 18.49 0.269
60683.048059 17.992 0.149
60683.058085 18.035 0.161
60684.285487 17.882 0.084
60684.288679 17.818 0.084
60684.29549 17.787 0.092
60684.308015 17.931 0.09
60684.804537 17.619 0.093
60684.807695 17.765 0.092
60684.813574 17.643 0.085
60684.824917 17.669 0.092
60686.12611 17.021 0.088
60686.129857 17.14 0.086
60686.136072 17.052 0.09
60686.146955 16.998 0.077
60686.890708 17.181 0.07
60686.893884 16.999 0.061
60686.900844 17.047 0.062
60686.911172 17.029 0.061
60687.056514 17.081 0.066
60687.059696 17.047 0.081
60687.073347 16.847 0.083
60687.078795 17.058 0.108
60688.823308 16.731 0.039
60688.826476 16.76 0.041
60688.833343 16.72 0.04
60688.844316 16.738 0.045
60690.123936 16.532 0.035
60690.127373 16.584 0.041
60690.135402 16.611 0.039
60690.147123 16.628 0.042
60690.86495 16.452 0.032
60690.868145 16.559 0.029
60690.873654 16.549 0.036
60690.883814 16.568 0.039
60691.831007 16.481 0.022
60691.835104 16.514 0.022
60691.843912 16.444 0.024
60691.858746 16.438 0.022
60693.088007 16.416 0.023
60693.091178 16.443 0.021
60693.097637 16.388 0.018
60693.120167 16.43 0.023
60694.311584 16.385 0.017
60694.322153 16.368 0.017
60694.334216 16.362 0.018
60694.346277 16.426 0.017
60698.274997 16.353 0.015
60698.278663 16.34 0.016
60698.285528 16.323 0.015
60698.301313 16.357 0.016
60699.82334 16.379 0.018
60699.826503 16.377 0.018
60699.831955 16.351 0.018
60699.843507 16.328 0.018
60703.795961 16.514 0.023
60703.801433 16.546 0.021
60703.817908 16.519 0.02
