ATLAS2020gho -99999 -99999 -99999
filter ATgr
60685.048303 -20.765 0.397
60685.050115 -21.233 0.81
60685.053288 -20.529 0.416
60685.060114 -19.487 0.127
60700.509701 -19.849 0.544
60700.51831 21.388 0.718
60703.311014 20.726 0.707
60703.314743 -20.302 0.391
60703.365157 -20.512 0.779
60704.580009 -19.658 0.609
60704.583184 19.316 0.727
60707.254386 20.614 0.575
60707.25754 -19.331 0.153
60707.262952 -20.514 0.472
60708.577415 -21.24 0.859
60708.581485 -21.077 0.742
60708.588487 -21.063 0.67
60711.325523 -20.103 0.264
60711.335486 -20.451 0.522
60712.54176 21.605 0.927
60712.547599 -21.15 0.786
60712.551308 20.763 0.53
filter ATri
60687.232876 15.991 0.525
60689.016179 19.646 0.549
60690.525921 -20.233 0.785
60690.530977 19.357 0.333
60690.545022 20.046 0.578
60696.57433 19.56 0.238
60696.577975 20.169 0.706
60696.60257 -18.839 0.093
60696.631333 -18.846 0.28
60699.328709 20.068 0.435
60699.364706 20.433 0.589
60700.947625 19.456 0.233
60700.949907 20.542 0.618
60700.955831 -19.498 0.195
60700.980261 20.108 0.329
60704.934906 19.103 0.15
60704.942616 19.928 0.284
60708.990457 20.386 0.424
60708.993179 21.107 0.842
60709.016584 20.228 0.328
60709.020231 21.008 0.688
