2020yav 0.039 111.996042 53.068439
filter ATgr
60699.41744 20.886 0.6
60699.427075 -20.183 0.303
60699.461571 -21.212 0.923
60703.571857 20.849 0.716
60703.595841 19.782 0.416
60703.600061 20.881 0.928
60703.616086 -18.979 0.402
filter ATri
60691.429048 -20.109 0.664
60691.432245 19.767 0.436
60693.386218 20.017 0.406
60695.581607 19.705 0.36
60695.598027 20.431 0.728
60697.523045 20.363 0.503
60697.528948 20.538 0.604
60697.536162 20.297 0.478
60709.400358 -20.98 0.67
60709.417415 20.452 0.468
60710.530367 20.157 0.475
60710.55405 20.376 0.632
60711.246964 19.424 0.281
60711.261761 -20.389 0.617
