2021bhb 0.035521 102.0937119 64.78637625
filter ATgr
60699.408297 -21.115 0.795
60699.414244 -21.042 0.742
60699.424793 -20.287 0.321
60703.562583 20.982 0.921
60703.56634 20.028 0.44
60703.573233 -18.873 0.159
60703.576024 -18.657 0.112
60703.593576 -20.297 0.625
filter ATri
60685.41595 -20.039 0.733
60685.419629 -8.041 0.524
60685.459432 -19.859 0.503
60687.421646 19.784 0.833
60687.431147 19.299 0.5
60687.464655 19.619 0.57
60691.431793 -20.083 0.55
60691.447825 -20.149 0.688
60693.458117 -20.291 0.608
60693.460953 -19.266 0.214
60693.466163 -19.911 0.401
60693.498301 -19.259 0.226
60695.525488 -20.389 0.547
60695.563554 -19.312 0.252
60697.449814 -19.591 0.227
60697.455183 -19.689 0.243
60697.467044 -18.549 0.538
60697.468347 -20.898 0.774
60709.402655 -19.756 0.255
60710.493131 -20.353 0.611
60711.309225 -19.486 0.295
60711.312428 20.163 0.551
