ATLAS2020lvt -99999 -99999 -99999
filter ATgr
60703.285576 -19.757 0.315
60707.268893 -20.739 0.648
60708.503933 -21.05 0.75
60708.509096 21.413 0.986
60710.489983 -20.905 0.654
60711.376167 20.894 0.746
60711.380416 20.856 0.692
filter ATri
60684.512396 -21.042 0.851
60684.526189 -20.329 0.487
60687.235157 17.053 0.564
60687.257056 17.73 0.834
60689.05297 -19.114 0.443
60689.078793 19.728 0.738
60689.085588 -18.993 0.433
60690.487305 -19.881 0.837
60690.490566 -20.184 0.879
60690.506734 -20.276 0.927
60695.319766 -18.866 0.323
60695.323853 -19.448 0.546
60695.342412 19.893 0.811
60696.505847 -18.999 0.752
60696.530301 -19.778 0.304
60697.671862 -19.498 0.438
60697.672798 19.493 0.872
60698.525112 -21.01 0.821
60699.303915 -20.119 0.492
60699.367015 20.629 0.781
60699.522616 20.823 0.826
60700.617253 -20.924 0.576
60708.509551 20.798 0.69
60709.045604 20.435 0.543
60709.066505 -21.145 0.975
60710.423599 -20.999 0.928
60710.43234 20.803 0.835
60710.437538 -20.476 0.532
60711.448405 -20.406 0.462
60712.491475 -20.003 0.446
