2024sku 0.035 213.0225 -7.838561
filter ATgr
60703.354952 20.896 0.711
60703.363641 21.063 0.937
60703.373834 19.839 0.309
60704.493159 -18.581 0.273
60704.498711 18.523 0.304
60704.50875 -17.878 0.082
60707.333795 -20.932 0.606
60707.342431 20.576 0.497
60707.348307 -20.88 0.682
60708.619842 -20.083 0.348
60711.359758 20.652 0.52
60711.36632 21.228 0.9
60711.369535 -19.699 0.213
60711.384726 -20.437 0.638
filter ATri
60684.625727 20.004 0.404
60684.628903 19.647 0.639
60684.635279 -18.016 0.097
60684.655041 -14.894 0.6
60687.343059 19.354 0.287
60689.09605 -18.971 0.238
60690.538122 19.762 0.524
60690.548285 19.216 0.304
60690.582568 19.928 0.509
60690.585796 19.586 0.337
60690.602407 20.543 0.845
60693.073706 -18.84 0.475
60693.077336 -19.652 0.77
60693.082894 -18.095 0.176
60693.101295 -18.771 0.298
60694.582159 -20.209 0.826
60694.605042 -19.736 0.371
60695.307825 -18.794 0.304
60695.311002 19.711 0.835
60695.329786 -18.726 0.269
60698.60043 19.28 0.847
60698.643684 -16.523 0.355
60700.588578 -19.289 0.18
60700.591301 -18.623 0.088
60700.595848 20.7 0.662
60700.608635 -19.893 0.318
60701.081803 -19.253 0.154
60701.087096 -19.693 0.297
60701.091176 -18.711 0.079
60701.105289 -19.471 0.224
60701.110312 -20.172 0.508
60701.116166 -20.264 0.637
60705.081537 -19.563 0.226
60705.084702 -20.473 0.494
60705.085153 20.714 0.736
60705.088355 -19.36 0.189
60705.091063 -19.439 0.182
60705.093793 -19.891 0.307
60705.10635 -19.382 0.176
60705.107731 -19.588 0.226
60709.052057 -18.934 0.113
60709.055212 -19.755 0.225
60709.078286 -21.107 0.853
60709.085543 -20.4 0.5
