2020aejg 0.07711 164.793042 42.139889
filter ATgr
60700.502901 20.268 0.4
60700.504724 18.699 0.751
60703.311014 20.569 0.447
60703.314743 21.364 0.933
60703.336933 -20.832 0.463
60704.57253 20.173 0.806
60707.255287 -20.786 0.587
60707.283356 20.356 0.503
60707.28877 20.628 0.553
60708.577415 20.908 0.691
60708.581485 20.691 0.628
60708.623639 20.871 0.583
60711.284532 20.793 0.663
60711.329614 20.966 0.778
filter ATri
60683.294235 -20.803 0.774
60683.297875 20.792 0.697
60683.302402 20.963 0.786
60684.536431 20.463 0.6
60684.539601 19.875 0.562
60687.232876 16.986 0.717
60687.234682 16.791 0.825
60687.256581 -17.716 0.563
60689.016179 19.377 0.425
60689.039344 19.983 0.773
60690.497924 -20.008 0.682
60696.631333 20.059 0.663
60698.589549 -20.585 0.602
60699.326457 20.498 0.579
60700.937136 21.01 0.731
60700.942649 -20.511 0.627
60700.95265 -21.019 0.811
60708.990457 -20.791 0.648
60708.993179 20.766 0.73
60709.020231 -20.454 0.488
