2024auh 0.0335 45.523002 -10.3433175
filter ATgr
60695.097004 -20.153 0.316
60695.12486 -20.899 0.6
60696.30164 21.444 0.984
60699.05413 -21.238 0.983
60699.06553 20.439 0.447
60703.035931 20.704 0.776
60703.041345 -20.674 0.512
60704.3204 -17.73 0.336
60704.335107 -17.603 0.359
60707.041572 21.128 0.912
60708.266178 -19.562 0.375
60708.270289 20.098 0.619
60708.276702 20.364 0.685
filter ATri
60682.287095 -20.862 0.895
60683.043982 -20.207 0.854
60683.047154 20.127 0.67
60683.052639 19.88 0.5
60684.28641 -20.018 0.606
60684.289584 -19.237 0.197
60684.295942 20.633 0.741
60684.308466 -20.475 0.969
60687.059696 -19.487 0.683
60688.823758 20.171 0.813
60688.82927 19.821 0.58
60688.843411 19.781 0.574
60690.350646 20.132 0.641
60691.124868 -19.478 0.398
60692.278797 20.578 0.514
60692.851467 -19.355 0.269
60694.321228 20.43 0.505
60694.335612 20.026 0.321
60698.280496 21.024 0.602
60698.283695 20.646 0.45
60698.291028 -21.034 0.808
60700.80494 20.391 0.374
60700.808111 19.265 0.18
60700.819435 -19.709 0.19
60700.829815 19.912 0.27
60704.784394 -19.857 0.456
60704.788018 19.598 0.336
60704.812041 -21.024 0.989
