2024aemw 0.079 151.4573787 20.1345498
filter ATgr
60709.424943 20.69 0.612
60709.427669 20.163 0.311
60709.430841 19.915 0.323
60709.447859 20.2 0.371
60710.42254 20.972 0.635
60710.430082 21.214 0.768
60710.437804 20.429 0.443
filter ATri
60682.500188 19.058 0.135
60682.502912 19.3 0.179
60682.50653 19.576 0.203
60682.511677 19.043 0.115
60684.470804 19.462 0.239
60684.473092 18.979 0.168
60684.475845 19.436 0.204
60684.483097 19.59 0.334
60686.560172 19.846 0.449
60686.563359 19.284 0.26
60693.501063 19.63 0.403
60693.534169 19.569 0.321
60693.537147 19.135 0.214
60693.565955 20.024 0.492
60694.477556 19.947 0.418
60694.480357 20.038 0.409
60694.483526 19.94 0.42
60694.489432 19.495 0.262
60695.350648 19.736 0.439
60695.357417 18.874 0.198
60695.363379 19.426 0.345
60695.368851 20.299 0.704
60695.470169 19.258 0.188
60695.473504 18.952 0.17
60695.476282 19.079 0.159
60695.508529 19.772 0.297
60696.458312 19.86 0.228
60696.460138 19.859 0.324
60696.465326 19.301 0.18
60696.472349 19.27 0.158
60697.629669 19.445 0.299
60697.640928 20.326 0.488
60697.648198 19.617 0.451
60699.461738 19.381 0.171
60699.464971 19.861 0.302
60699.500227 19.239 0.162
60699.50737 19.56 0.238
60700.531191 19.566 0.204
60700.534404 19.604 0.205
60700.540543 19.527 0.175
60700.551513 19.324 0.152
60703.588902 19.943 0.299
60703.592651 20.085 0.329
60703.597799 20.007 0.31
60703.612084 19.258 0.19
60704.442637 19.566 0.51
60704.445389 19.45 0.356
60704.455516 19.318 0.372
60708.392778 20.568 0.526
60708.394605 19.772 0.294
60708.413282 20.095 0.401
60708.418918 19.931 0.315
60710.346581 19.684 0.31
60711.341371 20.339 0.624
60711.349189 20.13 0.481
60711.349948 20.83 0.829
60711.359612 20.462 0.532
