2020ulf 0.032169 240.420417 21.354869
filter ATgr
60709.608259 20.156 0.392
60709.616361 20.985 0.75
60710.596498 21.102 0.857
filter ATri
60684.638445 20.13 0.384
60690.61488 20.113 0.715
60691.65788 19.961 0.524
60691.663417 -20.211 0.722
60691.667159 -19.989 0.728
60692.630589 20.314 0.744
60692.65036 -19.766 0.329
60693.62992 20.085 0.502
60693.636816 20.466 0.713
60694.636886 20.595 0.766
60694.641085 20.298 0.679
60694.659315 20.6 0.966
60695.649417 20.525 0.561
60697.585879 -19.548 0.352
60697.599909 20.572 0.912
60699.629463 20.147 0.374
60699.652488 19.66 0.306
60699.652945 20.062 0.404
60699.658712 19.892 0.327
60704.635869 19.402 0.374
60704.657083 18.121 0.348
60704.663215 18.245 0.442
60708.621465 20.328 0.464
60708.62753 -20.949 0.857
60710.557673 20.417 0.648
60711.570731 20.713 0.875
60711.575219 19.642 0.354
60711.600218 20.334 0.535
60712.590275 21.0 0.876
60712.598656 20.6 0.669
