2024edz 0.056 174.019997333 -34.3357893333
filter ATgr
60683.030363 20.909 0.461
60683.981517 -20.362 0.339
60683.984767 21.225 0.648
60683.989948 20.735 0.519
60701.267368 20.769 0.803
60702.252629 21.059 0.709
60702.25692 -20.351 0.419
60705.200282 -20.594 0.59
60705.240846 21.198 0.945
60706.194505 -21.084 0.923
60706.203079 20.769 0.59
filter ATri
60682.292047 -20.367 0.416
60682.295243 20.195 0.567
60685.293474 20.669 0.789
60685.295471 19.854 0.393
60690.289281 -20.184 0.985
60690.294725 -20.265 0.896
60691.023293 20.083 0.73
60692.031962 -19.976 0.585
60693.278321 19.967 0.653
60694.286547 -20.841 0.897
60694.288281 -19.607 0.38
60694.29145 -20.414 0.832
60695.023753 20.438 0.753
60695.02983 20.497 0.862
60697.264464 19.818 0.517
60697.267175 19.996 0.643
60697.269984 -20.079 0.645
60697.275406 -20.201 0.829
60698.288901 20.21 0.546
60698.290715 -20.26 0.597
60698.299935 -20.228 0.443
60699.025085 -21.165 0.894
60699.031473 -20.504 0.514
60700.029731 20.526 0.822
60704.026663 -17.076 0.417
60704.064723 20.311 0.433
60704.071867 -19.8 0.253
60704.121086 19.228 0.402
60707.002068 -21.071 0.863
60707.005244 21.001 0.792
60707.98216 -20.897 0.775
60707.988098 -20.612 0.536
60707.994974 21.039 0.7
60710.939756 -20.656 0.849
60710.957785 -21.091 0.929
