2024ecv 0.03 178.803958 -30.242708
filter ATgr
60683.046835 20.169 0.282
60684.006257 21.072 0.782
60684.009063 20.95 0.525
60684.034072 -21.251 0.716
60701.288169 21.083 0.688
60702.288971 21.242 0.79
60706.201629 21.08 0.731
60706.206783 21.086 0.782
60706.216604 -21.495 0.904
60709.200232 20.979 0.898
60709.203057 20.976 0.819
60709.243714 20.146 0.362
60710.262255 20.228 0.375
60710.27177 -20.712 0.504
60710.276567 -20.304 0.382
filter ATri
60682.290192 -21.108 0.952
60682.299057 -20.541 0.571
60685.318553 -20.488 0.423
60686.287569 -19.996 0.523
60686.288471 20.073 0.981
60686.297201 20.123 0.485
60687.045497 -20.357 0.729
60687.05215 -19.961 0.488
60687.069871 18.593 0.11
60689.29163 -19.395 0.567
60689.302012 19.832 0.883
60690.29201 -19.184 0.517
60690.293824 -19.514 0.811
60690.299304 -19.429 0.575
60690.310994 20.091 0.923
60691.030078 19.491 0.579
60691.044302 -19.506 0.557
60691.110875 -19.136 0.381
60692.04753 -20.416 0.788
60693.277419 -19.988 0.73
60693.279223 20.052 0.747
60694.288731 20.31 0.714
60694.293716 20.276 0.754
60695.03028 -19.564 0.376
60695.032093 -20.222 0.769
60695.040717 -19.899 0.55
60697.264914 -19.788 0.327
60697.270434 -20.335 0.748
60698.292119 -20.631 0.68
60698.297105 -20.323 0.597
60699.031924 -21.026 0.866
60699.033552 -20.504 0.551
60699.036721 -20.539 0.471
60699.043206 -20.171 0.342
60700.037445 20.523 0.56
60704.071416 20.483 0.79
60707.012058 -20.369 0.401
60707.018378 21.078 0.755
60707.989999 -20.823 0.747
60707.991802 -21.067 0.961
60710.939756 -20.836 0.911
60710.957785 -20.507 0.543
60710.995322 -20.312 0.444
60710.99803 -20.695 0.645
60711.001189 -19.753 0.248
