2020zhb 0.08 82.1879425 -33.914685
filter ATgr
60697.03983 -20.704 0.72
60697.042104 20.988 0.635
60698.131608 -20.84 0.407
60698.133942 20.836 0.538
60698.137141 20.95 0.575
60702.117003 -21.075 0.617
60702.126806 -21.141 0.67
60705.101734 -20.988 0.798
60705.105391 -20.468 0.474
60705.112273 -20.559 0.496
60706.118165 -21.099 0.56
60706.149909 -21.187 0.646
60709.13419 21.413 0.957
filter ATri
60685.158217 -20.102 0.444
60686.152285 19.926 0.589
60686.170854 19.801 0.58
60686.916747 20.293 0.768
60686.935933 19.807 0.498
60687.903101 -19.51 0.489
60687.909445 19.373 0.399
60687.911737 -19.358 0.677
60689.157001 19.588 0.865
60689.158932 18.313 0.517
60689.17617 19.11 0.478
60690.147661 -20.154 0.741
60690.153919 20.278 0.723
60690.889384 -20.332 0.838
60691.883491 -20.809 0.848
60691.886238 20.813 0.909
60691.893689 20.155 0.554
60691.904724 20.937 0.95
60693.147666 19.789 0.331
60693.157616 20.386 0.921
60694.871376 -20.678 0.734
60698.860898 21.009 0.735
60703.864593 20.312 0.559
60706.865054 -21.068 0.912
60707.829091 -20.443 0.444
60707.84531 -21.097 0.92
60710.117178 19.597 0.344
60710.845678 19.876 0.441
60710.848494 20.43 0.689
60710.848948 20.34 0.566
60710.855888 20.443 0.718
60710.86523 20.98 0.92
60711.847938 21.002 0.806
