2025gm 0.06 119.308385789 -19.6697576316
filter ATgr
60678.934769 18.856 0.1
60678.94833 18.975 0.116
60678.949683 19.2 0.146
60678.950133 19.324 0.155
60678.952422 19.604 0.197
60678.954235 19.397 0.161
60678.955591 18.967 0.131
60678.961974 19.126 0.144
60679.950313 18.974 0.111
60679.951215 19.378 0.179
60679.952207 19.005 0.148
60679.953108 19.035 0.131
60679.956316 19.012 0.152
60679.959999 19.353 0.178
60679.9614 19.012 0.123
60679.983281 19.045 0.157
60682.990369 18.721 0.085
60682.994047 19.009 0.125
60682.999941 18.697 0.075
60683.03383 18.533 0.067
60701.18646 19.113 0.132
60701.189763 19.077 0.129
60701.221775 19.509 0.217
60701.227205 18.92 0.11
60702.183605 19.149 0.132
60702.186815 19.121 0.125
60702.218435 19.539 0.185
60702.223931 19.247 0.149
60705.173524 19.488 0.189
60705.176355 20.056 0.312
60705.18186 19.71 0.187
60705.191606 19.398 0.173
60706.176323 19.483 0.151
60706.179523 20.011 0.258
60706.185 19.497 0.155
filter ATri
60677.188111 19.575 0.325
60677.190962 19.014 0.17
60677.195081 20.214 0.503
60677.200161 19.114 0.194
60678.194224 19.864 0.353
60678.196029 19.453 0.244
60678.199194 19.332 0.194
60678.204635 19.456 0.209
60678.210267 19.657 0.234
60678.223786 19.287 0.218
60678.252322 19.729 0.313
60678.255767 19.463 0.29
60681.201788 18.908 0.218
60681.20269 18.913 0.171
60681.204493 18.614 0.14
60681.204943 18.903 0.26
60681.207257 18.884 0.158
60681.210485 18.551 0.12
60681.212323 18.707 0.167
60681.215981 18.887 0.176
60682.233332 18.603 0.136
60682.236498 18.883 0.174
60682.27073 18.444 0.127
60682.297877 18.831 0.152
60683.942499 18.572 0.099
60683.95658 18.705 0.117
60683.959955 18.701 0.108
60683.965202 18.823 0.123
60685.238775 18.611 0.149
60685.241944 18.705 0.149
60685.250743 18.901 0.165
60685.286415 18.685 0.116
60686.229699 18.767 0.218
60686.232879 19.336 0.324
60686.234685 18.733 0.259
60686.239834 18.837 0.226
60686.24119 18.902 0.238
60686.242996 19.318 0.428
60686.272543 19.141 0.382
60686.273898 18.406 0.145
60686.968549 19.001 0.285
60686.969483 18.603 0.19
60686.971744 18.428 0.181
60686.9731 18.509 0.182
60686.977233 18.544 0.175
60686.983074 19.242 0.325
60687.011435 18.502 0.192
60687.012337 18.534 0.173
60689.21075 18.06 0.179
60689.214197 18.696 0.357
60689.219665 18.651 0.303
60689.251948 18.006 0.196
60690.236087 18.97 0.473
60690.240163 19.341 0.613
60690.246073 19.743 0.893
60690.281599 18.952 0.381
60690.973507 18.539 0.22
60690.976845 18.521 0.223
60691.011847 19.077 0.367
60691.03816 19.021 0.263
60691.956593 18.581 0.132
60691.959756 18.643 0.166
60691.987597 18.962 0.188
60691.993063 19.228 0.236
60693.2074 18.91 0.216
60693.210409 18.743 0.205
60693.242533 18.644 0.135
60693.260816 18.81 0.138
60694.242336 19.369 0.26
60694.247553 18.555 0.115
60694.281764 18.973 0.157
60694.306883 18.946 0.186
60694.986733 18.936 0.161
60694.989892 19.009 0.191
60695.018039 18.65 0.135
60695.046072 18.829 0.16
60697.226673 18.982 0.136
60697.229874 18.846 0.14
60697.256339 18.921 0.172
60697.284867 19.254 0.236
60698.211131 18.974 0.142
60698.218633 18.752 0.144
60698.221826 19.224 0.194
60698.232944 18.751 0.163
60698.936515 19.101 0.143
60698.939683 19.452 0.198
60698.946557 19.656 0.238
60698.957255 19.128 0.15
60699.996711 20.141 0.453
60700.000327 19.001 0.175
60700.007775 19.16 0.201
60700.043054 18.975 0.171
60704.084023 19.411 0.273
60704.08722 19.366 0.249
60704.105125 19.809 0.434
60704.11066 20.104 0.621
