2020adnb 0.03394 167.235292 -26.688311
filter ATgr
60702.249453 20.898 0.704
60705.243239 -20.594 0.456
60705.246414 -21.238 0.962
60706.255529 -20.688 0.64
60709.240528 21.392 0.907
60710.243726 21.01 0.747
60710.24553 -21.347 0.9
60710.249234 -20.441 0.379
filter ATri
60686.26692 19.666 0.377
60686.269178 -20.289 0.621
60686.284408 -20.677 0.783
60689.283804 -19.82 0.772
60689.287007 -20.018 0.73
60689.293013 -20.018 0.796
60690.264858 19.557 0.569
60690.2726 -19.799 0.777
60690.278044 -19.809 0.595
60691.0011 -19.396 0.468
60691.006585 -19.636 0.467
60692.012821 19.514 0.435
60692.015553 17.34 0.07
60692.020638 -20.249 0.768
60692.023821 -20.154 0.77
60693.270814 20.06 0.798
60693.273657 -20.24 0.915
60693.276965 -19.626 0.631
60693.2806 -20.199 0.752
60693.282431 19.494 0.513
60694.276643 -19.93 0.656
60694.290094 -19.853 0.729
60695.030741 20.406 0.737
60698.260538 20.753 0.845
60699.985725 21.203 0.943
60699.988903 -20.815 0.737
60700.010653 -20.802 0.752
60704.024406 17.996 0.5
60704.060987 -20.348 0.658
60706.989502 20.877 0.964
60707.969892 20.862 0.765
60707.97486 -20.13 0.476
60707.980807 20.705 0.694
60710.953124 -20.844 0.712
60710.959148 -21.068 0.883
60710.990816 -20.353 0.48
