2021agfa 0.05 80.279958 70.317419
filter ATgr
60695.381853 20.592 0.546
60695.393129 20.558 0.617
60699.377598 -20.86 0.771
60699.387245 21.092 0.798
60703.50307 20.535 0.656
60703.539985 19.955 0.384
filter ATri
60685.368427 0.0 0.0
60687.415739 -19.547 0.759
60691.386574 -19.47 0.312
60691.392961 19.909 0.441
60691.422209 -19.034 0.246
60693.31621 20.71 0.892
60693.334151 -20.37 0.624
60693.496872 20.117 0.651
60697.364823 -20.244 0.484
60697.369778 20.283 0.446
60709.347178 -20.63 0.633
60710.272496 -20.173 0.445
60710.28352 -20.243 0.453
60711.302326 -20.351 0.589
