2024enp 0.0443 94.893117781 55.1966708981
filter ATgr
60699.382638 -20.489 0.383
60699.39135 -20.799 0.61
60699.4033 -20.565 0.527
60703.48817 18.668 0.102
60703.502163 19.087 0.18
60703.505346 18.753 0.098
60703.514172 18.706 0.107
filter ATri
60683.400948 -20.701 0.897
60683.406961 -20.853 0.783
60683.440936 20.574 0.643
60685.411378 19.332 0.665
60685.41458 19.87 0.531
60685.455269 19.884 0.49
60691.414937 -19.838 0.342
60691.418114 -20.693 0.817
60693.313451 20.9 0.833
60693.316666 21.194 0.932
60693.334608 20.233 0.5
60693.340593 20.897 0.962
60693.343365 20.974 0.905
60693.346149 19.923 0.391
60695.531082 20.073 0.483
60695.565395 -19.931 0.467
60695.569066 20.54 0.754
60709.364393 20.417 0.529
60709.367621 20.83 0.664
60709.374068 20.685 0.55
60710.494091 -20.592 0.703
60711.42702 -20.341 0.549
60711.432054 -20.347 0.534
