2024aeis 0.019 120.544525 -22.942625
filter ATgr
60682.99723 18.187 0.11
60683.000392 18.291 0.098
60683.03428 18.081 0.072
60683.040325 18.288 0.124
60698.186861 20.372 0.951
60698.195769 19.954 0.586
60698.198636 19.784 0.477
60701.18646 19.537 0.35
60701.189763 19.21 0.351
60701.221775 19.142 0.302
60701.227205 19.298 0.465
60702.184557 20.588 0.937
60702.187744 19.803 0.527
60702.219364 19.604 0.329
60702.225744 19.515 0.335
60705.176355 19.736 0.814
60705.191606 19.854 0.819
60706.167507 20.369 0.894
60709.172477 20.364 0.955
60709.177933 -20.348 0.96
60710.182043 19.408 0.393
60710.185209 19.379 0.492
60710.19082 19.787 0.367
60710.20094 19.758 0.46
filter ATri
60682.19107 17.659 0.07
60682.194245 18.144 0.125
60682.199741 17.698 0.069
60682.204802 17.492 0.066
60683.936523 17.449 0.063
60683.938326 17.491 0.059
60683.955585 17.861 0.113
60683.964751 15.173 0.006
60685.243296 17.842 0.146
60685.246074 17.932 0.143
60685.251672 18.038 0.104
60685.286866 17.853 0.085
60686.235139 17.899 0.119
60686.240288 17.827 0.175
60686.243446 17.927 0.171
60686.274352 17.915 0.137
60686.975815 17.847 0.116
60686.978585 18.006 0.135
60686.984428 17.769 0.108
60687.014141 17.929 0.102
60689.221471 17.755 0.159
60689.253757 17.967 0.19
60689.256947 18.129 0.171
60689.262439 17.845 0.214
60690.236087 18.387 0.274
60690.240163 17.807 0.194
60690.246073 17.572 0.159
60690.281599 17.614 0.153
60690.973507 17.879 0.156
60690.976845 18.134 0.201
60691.011847 17.982 0.234
60691.03816 17.929 0.18
60691.956593 18.241 0.161
60691.959756 18.211 0.15
60691.987597 18.283 0.144
60691.993063 18.051 0.112
60693.2074 18.131 0.183
60693.210409 17.964 0.144
60693.242533 17.94 0.115
60693.260816 18.494 0.247
60694.147016 18.933 0.217
60694.148844 18.398 0.143
60694.152002 18.842 0.173
60694.157489 18.152 0.161
60694.893778 18.242 0.19
60694.896059 18.367 0.191
60694.899213 18.561 0.178
60694.934732 18.246 0.162
60697.180899 18.823 0.279
60697.184055 17.89 0.147
60697.19085 18.662 0.239
60697.226222 18.467 0.281
60698.929119 18.616 0.152
60698.932432 18.465 0.172
60698.93788 18.669 0.247
60698.947923 18.337 0.189
60699.996711 18.361 0.116
60700.000327 19.522 0.398
60700.007775 18.74 0.206
60700.043054 18.968 0.185
60704.084023 18.873 0.333
60704.08722 18.879 0.267
60704.105125 18.743 0.229
60704.11066 19.001 0.342
60706.954639 19.266 0.377
60706.95782 18.787 0.235
60706.962984 19.069 0.351
60706.998793 18.807 0.254
60707.8781 18.887 0.255
60707.879904 18.953 0.29
60707.883075 19.163 0.307
60707.888497 19.859 0.387
60710.920223 18.752 0.241
60710.923402 18.603 0.168
60710.932197 19.258 0.359
