2021adt 0.07 73.1966163636 -44.28597
filter ATgr
60696.114555 20.799 0.565
60696.128108 20.991 0.598
60700.109267 20.437 0.353
60700.115221 20.798 0.637
60704.095197 -21.14 0.902
60708.101374 20.64 0.546
60708.112004 20.707 0.673
filter ATri
60685.871445 19.792 0.425
60685.888455 -20.344 0.655
60688.169236 19.458 0.528
60692.065318 -20.674 0.697
60692.100672 -19.927 0.467
60693.870747 -19.955 0.427
60697.846385 -20.728 0.5
60697.849607 20.857 0.591
60701.865557 20.224 0.473
60705.826064 -20.823 0.631
60705.829258 21.279 0.75
60705.836421 -20.644 0.477
60705.847336 20.768 0.655
60709.827949 -20.909 0.631
60709.833457 -20.315 0.455
60709.844375 -20.554 0.62
60712.098065 20.545 0.768
