2020mvl 0.06 204.676171625 24.009382325
filter ATgr
60709.527496 20.805 0.693
60710.534236 20.806 0.643
60710.55104 20.935 0.604
filter ATri
60684.586042 -21.134 0.786
60684.592069 -20.673 0.49
60684.603886 -20.457 0.48
60690.582048 19.949 0.59
60692.542801 -20.239 0.731
60693.551329 -20.585 0.981
60693.554082 -20.159 0.728
60693.558216 -20.279 0.631
60694.58947 -20.037 0.444
60695.57545 -20.472 0.653
60695.580508 -20.92 0.941
60696.584752 17.691 0.327
60696.587498 -19.261 0.572
60696.59439 -20.437 0.912
60697.495348 -17.387 0.995
60697.500058 18.15 0.662
60699.574837 -19.722 0.249
60699.580691 -20.341 0.348
60700.585712 -21.382 0.952
60700.591329 -20.512 0.629
60703.648886 20.518 0.481
60703.672572 -20.168 0.762
60704.562406 -20.273 0.355
60708.547528 -20.347 0.413
60708.550755 -21.297 0.945
60711.479542 -20.097 0.39
60712.532806 -19.989 0.264
