2023zmd 0.076 209.445194197 21.0046222259
filter ATgr
60709.559071 -20.976 0.66
60709.564603 -21.149 0.795
60710.540712 21.066 0.92
60710.546228 -21.232 0.778
filter ATri
60682.618989 -20.773 0.622
60682.644963 -20.968 0.712
60684.586504 -20.702 0.5
60684.592993 -20.625 0.509
60690.576108 20.045 0.574
60692.570023 20.451 0.768
60692.582668 -20.183 0.581
60693.587591 -20.5 0.901
60693.598044 -20.389 0.675
60694.587639 20.621 0.993
60697.497802 -18.092 0.836
60699.573857 -20.946 0.888
60699.575761 21.18 0.987
60700.59506 20.568 0.466
60704.581287 21.11 0.833
60708.562109 20.857 0.595
