2020lxu 0.03317 9.0360662 25.7509407
filter ATgr
60694.253384 20.941 0.963
60694.256588 19.308 0.225
60694.262072 -19.898 0.416
60697.251247 20.366 0.525
60697.259966 20.236 0.429
filter ATri
60684.283681 18.982 0.294
60685.276803 19.77 0.466
60685.279988 18.798 0.14
60686.251309 0.0 0.0
60688.25127 -15.987 0.357
60688.272638 -16.634 0.431
60689.266574 -19.928 0.921
60690.253275 19.132 0.237
60690.256438 -20.434 0.8
60690.273438 19.635 0.399
60691.31552 20.073 0.7
60691.326604 -19.493 0.434
60691.339114 19.665 0.546
60692.272795 -16.297 0.222
60692.30163 -14.933 0.338
60692.304866 -18.851 0.493
60692.324089 19.426 0.3
60693.336987 -19.594 0.39
60693.345528 -19.152 0.317
60695.262109 -19.836 0.367
60695.264908 -20.364 0.454
60695.270424 -19.8 0.333
60695.28056 -19.548 0.279
60696.238131 19.074 0.192
60696.241335 -20.855 0.815
60696.247415 -20.17 0.392
60696.265035 -20.213 0.45
60699.246042 20.457 0.472
60699.25618 19.249 0.164
60703.291235 20.009 0.428
60703.294513 19.787 0.391
60704.226326 -19.257 0.761
60704.229541 -20.788 0.863
60704.236096 -19.816 0.286
60704.245889 -19.789 0.339
60712.220998 19.685 0.492
60712.230652 18.901 0.222
60713.243971 -18.623 0.186
60713.25538 -19.98 0.753
