2021ash 0.041 199.9281972 -4.52919029008
filter ATgr
60703.325357 20.547 0.528
60703.348586 20.65 0.571
60704.51286 20.351 0.854
60704.549157 -20.73 0.54
60707.30393 21.543 0.937
60707.312606 20.508 0.422
60707.3226 -20.808 0.615
60708.598031 -21.369 0.95
60712.534592 21.337 0.899
filter ATri
60684.546491 -19.501 0.491
60687.339004 -17.934 0.739
60689.107071 -19.957 0.607
60690.557955 -19.674 0.406
60690.560706 -20.339 0.798
60693.038887 -19.19 0.452
60693.042946 19.534 0.609
60693.0484 19.279 0.407
60699.262778 -20.491 0.846
60699.291042 20.112 0.484
60700.585864 -21.304 0.99
60700.594482 -20.521 0.399
60700.618399 -20.87 0.708
60701.06553 -20.507 0.491
60701.088909 -20.444 0.511
60705.047206 -20.247 0.397
60705.063883 -20.969 0.686
60705.072462 -20.717 0.52
60709.09148 -20.587 0.602
60709.100537 20.72 0.693
