ATLAS2024rkk -99999 -99999 -99999
filter ATgr
60709.555831 -21.252 0.788
60709.559534 -21.003 0.654
60709.569687 -21.257 0.892
60710.55487 20.773 0.508
filter ATri
60682.594338 -21.022 0.917
60682.60399 -20.732 0.456
60684.591607 20.926 0.713
60690.584325 -19.628 0.482
60691.596041 20.247 0.609
60691.601222 20.156 0.532
60692.594293 -20.223 0.561
60693.591805 19.778 0.38
60694.593579 -20.481 0.781
60694.604093 20.007 0.484
60694.614674 -20.052 0.516
60695.594764 20.084 0.469
60695.611968 20.652 0.718
60696.583819 -17.004 0.496
60697.525859 19.128 0.881
60699.603989 20.542 0.493
60699.61457 20.091 0.283
60700.59783 21.405 0.957
60700.600599 20.65 0.487
60704.58773 -20.446 0.664
60704.594446 20.018 0.416
60708.571853 20.673 0.545
60708.574639 20.817 0.708
60711.516986 -20.655 0.662
60711.518125 21.04 0.894
60711.566272 20.919 0.621
