2024pab 0.0724 183.002682222 -0.770082222222
filter ATgr
60685.075092 19.943 0.272
60700.53748 20.12 0.311
60703.206696 -20.507 0.841
60703.238862 -20.546 0.917
60703.242024 20.52 0.748
60704.514232 -19.649 0.634
60704.550684 -21.012 0.949
60704.553433 -20.453 0.462
60708.550119 -21.207 0.8
60708.553309 21.213 0.857
60711.296177 -20.785 0.579
60711.300725 -20.474 0.518
filter ATri
60683.336061 20.551 0.937
60684.548781 18.65 0.304
60684.55059 -19.826 0.602
60684.568224 19.93 0.654
60688.979823 18.989 0.577
60689.00369 19.558 0.873
60690.511321 19.714 0.504
60691.290014 19.779 0.926
60691.295914 19.108 0.525
60698.571462 20.969 0.75
60699.304376 20.821 0.933
60699.338432 20.237 0.408
60701.032114 20.753 0.703
60701.04662 -20.973 0.789
60704.946227 20.112 0.429
60704.952601 20.253 0.512
60704.987847 -21.129 0.929
60709.012305 21.175 0.944
60709.035582 -19.956 0.337
60709.041492 20.265 0.353
